Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Channel Islands,CHI,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,1237113402","4,1237113402","4,1237113402","4,1237113402","4,1237113402","4,1237113402","4,1237113402","4,1237113402","4,1237113402","4,1237113402","4,1237113402","4,1237113402","4,1237113402","4,1237113402","4,1237113402","4,1237113402","4,1237113402","4,1237113402","4,1237113402","4,1237113402","4,2105263158","4,2105263158","4,2105263158","4,2105263158","4,2105263158","4,2105263158",
Chile,CHL,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,5276975302","20,6044931489","20,6812887677","20,7580843864","20,8348800052","20,9116756239","20,9884712427","21,0652668614","21,1420624802","21,2188580989","21,2956537177","21,35160289","21,4075520623","21,4635012346","21,519450407","21,5753995793","21,6262380099","21,6770764406","21,7279148712","21,7787533018","21,8295917324","22,2341472862","22,63870284","23,0432583937","23,4478139475","23,8523695012",
China,CHN,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,7380076159","16,9495475728","17,1610875296","17,3726274865","17,5841674433","17,7957263555","18,0072857184","18,2188261259","18,4303665334","18,6419069409","18,8534674305","19,1952565377","19,5370360784","19,8788146332","20,2205925782","20,5623716329","20,7235618917","20,8847526091","21,0459420021","21,2071309433","21,3683203328","21,5325901815","21,6968600301","21,8611298787","22,0253997274","22,189669576",
Côte d'Ivoire,CIV,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32,1446540881","32,1779874214","32,2113207547","32,2446540881","32,2779874214","32,3113207547","32,3446540881","32,3779874214","32,4113207547","32,4446540881","32,4779874214","32,5264150943","32,5748427673","32,6232704403","32,6716981132","32,7201257862","32,7188679245","32,7176100629","32,7163522013","32,7150943396","32,713836478","32,7125786164","32,7113207547","32,7100628931","32,7088050314","32,7075471698",
Cameroon,CMR,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"51,4395718305","50,9741702101","50,5087685896","50,0433669692","49,5779653487","49,1125637283","48,6471621078","48,1817604874","47,716358867","47,2509572465","46,7855556261","46,3201540056","45,8547523852","45,3893507647","44,9239491443","44,4585475239","43,9931459034","43,527744283","43,0623426625","42,5969410421","42,1315394216","41,6661378012","41,2007361807","40,7353345603","40,2699329399","39,8045313194",
Congo,COG,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66,5475841874","66,4978038067","66,4480234261","66,3982430454","66,3484626647","66,298682284","66,2489019034","66,1991215227","66,149341142","66,0995607613","66,0497803807",66,"65,9502196193","65,9004392387","65,850658858","65,8008784773","65,7657393851","65,7306002928","65,6954612006","65,6603221083","65,6251830161","65,5800878477","65,5349926794","65,489897511","65,4448023426","65,3997071742",
Colombia,COL,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"58,0594862551","57,8234700315","57,5874628211","57,3514465976","57,1154393871","56,8794231636","56,6434069401","56,4073997296","56,1713835061","55,9353762956","55,6993600721","55,4114646237","55,1235781884","54,83568274","54,5477963046","54,2599008562","53,9776025237","53,6953041911","53,4130148716","53,130716539","52,8484182064","52,8243352862","52,800261379","52,7761784588","52,7521045516","52,7280216314",
Comoros,COM,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26,3299301451","26,1149919398","25,9000537346","25,6851155293","25,470177324","25,2552391188","25,0403009135","24,8253627082","24,610424503","24,3954862977","24,1805480924","23,8581407845","23,5357334766","23,2133261687","22,8909188608","22,5685115529","22,246104245","21,9236969371","21,6012896292","21,2788823213","20,9564750134","20,7415368082","20,5265986029","20,3116603976","20,0967221924","19,8817839871",
Cape Verde,CPV,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,3300248139","14,9330024814","15,5384615385","16,141439206","16,746898263","17,3498759305","17,952853598","18,5583126551","19,1612903226","19,7667493797","20,3697270471","20,4441687345","20,5186104218","20,5930521092","20,6674937965","20,7419354839","20,8163771712","20,8908188586","20,9652605459","21,0397022333","21,1141439206","21,3523573201","21,5930521092","21,8312655087","22,0694789082","22,3076923077",
Costa Rica,CRI,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,2154328241","49,8472385429","49,4790442617","49,1108499804","48,7426556992","48,3744614179","48,0062671367","47,6380728555","47,2698785742","46,901684293","46,5334900118","46,9839404622","47,4343909127","47,8848413631","48,3352918136","48,785742264","49,232275754","49,678809244","50,125342734","50,5718762241","51,0184097141","51,6098707403","52,2013317665","52,7927927928","53,384253819","53,9757148453",
