Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Early-demographic dividend,EAR,Arable land (% of land area),AG.LND.ARBL.ZS,,"11,5631966738","11,6296343417","11,7090801323","11,757977014","11,8422038331","11,8950124653","11,9610465398","12,0100365584","12,0722520193","12,0666482814","12,0412063801","12,1360508078","12,2048593114","12,1918042253","12,1968412029","12,2061731384","12,2120718502","12,2589510855","12,3168050292","12,2609069741","12,255430486","12,3497198407","12,2645561035","12,3759212973","12,4542356988","12,4476539783","12,5682702149","12,5458209599","12,6049602019","12,6015606811","12,6121309089","12,4250556443","12,4985876636","12,4865722689","12,5201374473","12,5220313164","12,5940852501","12,6386240061","12,6728728425","12,6483145165","12,6644242682","12,6668887521","12,7890015766","12,9312515285","12,9385961004","12,9427430841","12,9981931872","12,931970057","12,9356777015","13,0140060097","13,017292574","13,0777966083","13,0856593618",,,
East Asia & Pacific,EAS,Arable land (% of land area),AG.LND.ARBL.ZS,,"8,2108785273","8,2874003164","8,3245854882","8,4293219464","8,4938816992","8,5926719722","8,6436673743","8,6322790568","8,6135594332","8,6125800133","8,5404061929","8,5318148848","8,510741097","8,6445062153","8,6006991259","8,6188944304","8,6136467857","8,6810434808","8,748038566","8,7524142795","8,7469402859","9,1005746349","9,2731003484","9,6426241225","9,9736147325","10,0208196039","10,076143505","10,1102500904","10,1806435907","10,2294633028","10,0823177653","10,0405994972","9,9253169236","9,8769843839","9,5304614449","9,3743309898","9,5351966992","9,7198804019","9,8009607519","9,8706087764","9,8737086062","9,6638352816","9,6012875443","9,7248230135","9,7503436203","9,495740445","9,3759988264","9,4092157993","9,5154447026","9,3753400654","9,552527198","9,5517039759","9,5179314128",,,
Europe & Central Asia (excluding high income),ECA,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,5090177104","11,4061793709","11,3564713598","11,3158341101","11,1826781756","11,2146953392","11,1003706259","11,033154576","10,9045857793","10,8318547379","10,7637927831","10,6900966708","10,6617255509","10,6331757874","10,6930532559","10,6399550283","10,6119929665","10,616881503","10,5202226963","10,5435201001","10,5402951348","10,6577431021",,,
Europe & Central Asia,ECS,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,3802010112","13,3834740917","13,310323966","13,2254741705","13,1241393476","13,1124661169","13,0071232863","12,9225784269","12,7999999707","12,6463020941","12,5627071344","12,4638182022","12,4602009696","12,4163927727","12,4524970189","12,3585658337","12,3577738208","12,3522712061","12,2173420187","12,2367686911","12,255052148","12,3399272696",,,
Ecuador,ECU,Arable land (% of land area),AG.LND.ARBL.ZS,,"6,1587920821","6,1587920821","6,1768530559","6,1768530559","6,1949140298","6,1949140298","6,2129750036","6,1949140298","6,2129750036","6,2310359775","6,2490969513","6,2671579252","6,285218899","6,332177431","6,2129750036","6,0684872128","5,9601213697","5,815633579","5,7072677359","5,5700043346","5,7795116313","5,6061262823","5,6350238405","5,689206762","5,7433896836","5,7975726051","5,8373067476","5,8698165005","5,7181043202","5,7939604103","5,9384482011","5,8987140587","5,6675335934","5,8553677214","5,6855945673","5,8047969947","5,8120213842","6,4503140602","6,4825253664","6,506683846","6,0396199066","5,4759220486","5,2303108391","5,1417297471","5,2182315993","4,9645675632","4,8115638589","4,976646803","4,8292800773","4,7769367048","4,6533258174","4,6219197938","4,8075374456",,,
Egypt,EGY,Arable land (% of land area),AG.LND.ARBL.ZS,,"2,510422422","2,4441207494","2,4240293335","2,4330704706","2,5938017982","2,6952634487","2,7063137275","2,6992817319","2,7374554222","2,7374554222","2,7475011301","2,7374554222","2,7354462806","2,7193731478","2,7033000151","2,6078657893","2,510422422","2,4059470591","2,3145311166","2,2964488422","2,317544829","2,3155356874","2,2750916671","2,2856597519","2,3155356874","2,3285951077","2,2984579838","2,3205585414","2,3064945502","2,2944397006","2,2773619971","2,6272339143","2,8600130594","2,8590084886","2,8298759355","2,7228489628","2,7916218796","2,8063890703","3,0076849666","2,8138028028","2,8740770506","2,9494198604","2,9192827365","2,9785524135","2,574714953","2,6169069265","2,5757195238","2,654076046","2,8971821789","2,8861319001","2,8208347983","2,8419307851","2,7505148425",,,
Euro area,EMU,Arable land (% of land area),AG.LND.ARBL.ZS,,"30,5002227877","30,4551673895","30,3922723769","30,044648821","29,8944226727","29,4815808056","29,3430126379","29,0885699516","29,0870764025","28,713564662","27,7657832877","27,6433952354","27,4456659279","27,4382492731","27,368999293","27,2409337819","27,2440528006","27,3447834046","27,3141321242","27,2986187873","27,3036697225","27,312632207","27,1203178734","27,2004119458","27,1675907231","27,1971339728","27,258461112","27,0776331874","27,0532351103","27,0031526631","26,7620349324","26,958126334","26,9848823786","26,7665767534","26,2270449994","26,3778533445","26,2517709639","26,126001825","26,0118576448","25,9129010502","25,1909794072","25,0840263327","24,9134879226","25,0597129298","25,0185422262","24,7382820292","24,4767920511","24,6213043927","24,4943475563","24,4874102533","24,3401243575","24,5847372719","24,5112088432",,,
Eritrea,ERI,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,9306930693","4,3267326733","4,3366336634","3,6534653465","3,8712871287","4,9306930693","4,9306930693","5,5445544554","5,5643564356","5,5643564356","5,9108910891","5,9207920792","6,1386138614","6,6336633663","6,6336633663","6,6336633663","6,8316831683","6,8316831683","6,8316831683","6,8316831683","6,8316831683",,,
Spain,ESP,Arable land (% of land area),AG.LND.ARBL.ZS,,"32,5063027732","32,6063467926","32,4242666773","31,8520148866","31,9460562648","31,0316539277","31,4938572972","31,3978150386","32,1781583897","31,3938132778","32,6923846492","32,5903397495","32,1221337388","31,851925963","31,66543242","31,3409532198","31,2887856828","31,309430865","31,1846899147","31,149017959","31,1716653986","31,1636567493","31,219590333","31,3370975493","31,1629024507","31,1649046933","31,202947301","31,1889316034","31,0587858401","30,7043889156","30,5502162422","30,436088419","29,997597309","29,6452026269","28,1214960756","28,9324042928","28,6020342784","27,3986865289","26,9561909338","26,8537074148","26,2055684827","25,8676659186","26,0751988141","26,0927921792","25,873089022","25,4920036875","25,2168860572","25,0360866079","25,0611639193","25,05549889","24,8639673522","25,1294456328","25,1294456328",,,
Estonia,EST,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26,3033734371","25,1474404341","22,3873555084","20,6180702996","20,8539749941","20,9483368719","20,9247464025","20,2642132578","19,8867657466","15,9707478179","14,4609577731","12,8568058504","12,2198631753","13,9419674452","13,1634819533","14,1071007313","14,1071007313","14,0599197924","15,2158527955","14,9091766926","14,6496815287","14,9091766926",,,
Ethiopia,ETH,Arable land (% of land area),AG.LND.ARBL.ZS,,"9,9909173479","10,4078110808","10,5640326975","10,5640326975","10,8946412352","10,9627611262","11,0354223433","11,1262488647","11,3805631244","11,3805631244","11,5985467757","11,8074477748","11,8074477748","11,8074477748","11,8074477748","11,8074477748","11,8346957312","11,8619436876","11,9028156222","11,8074477748","11,6257947321","11,4441416894","11,2624886467","10,8991825613","10,7629427793","10,5358764759","10,2633969119","10,0817438692","9,9000908265","9,7638510445","9,6730245232","9,6730245232",10,"9,932","9,94","9,927","9,9","9,95",10,10,"9,9084","9,853","10,928","12,364","12,823","13,396","14,038","13,606","13,948","14,565","15,1932","15,346","15,119",,,
European Union,EUU,Arable land (% of land area),AG.LND.ARBL.ZS,,"31,8274234275","31,7514365146","31,6184645847","31,4068983753","31,2044704637","30,9203191025","30,7808985635","30,5901272586","30,5121522356","30,2370540564","29,6118458106","29,4879596152","29,3188913955","29,2936922174","29,1750887409","29,0931091727","29,0832918183","29,1419854211","29,0699581151","29,0566900129","29,0274023805","29,0237297383","28,8925052436","28,9760623622","28,9773378007","28,9797325015","29,0293209531","28,9011238435","28,6571169847","28,600176108","28,405107505","28,2974136031","28,4207303139","28,19079921","27,8340584922","27,937436546","27,9547573054","27,6988235495","27,529407908","27,3075207595","26,6879050272","26,4943898767","26,2425454302","26,2586305862","26,1142643","26,0494464903","25,6587709698","25,8131499644","25,7810393102","25,5160836701","25,4994266673","25,6162839837","25,56629553",,,
Fragile and conflict affected situations,FCS,Arable land (% of land area),AG.LND.ARBL.ZS,,"4,4804592828","4,5081231519","4,5378261269","4,5670533106","4,5786762139","4,5646743538","4,5885998623","4,5847255612","4,6182348671","4,6365868196","4,6535793682","4,6729508737","4,645830766","4,6838175084","4,6785749219","4,7215344209","4,7359448857","4,7704756221","4,7842063481","4,7934507972","4,8113279305","4,8257383953","4,8249906825","4,8563266461","4,8707371109","4,8827005157","4,8875946358","4,8923528081","4,8755632571","4,9032286307","4,9391292834","4,9446348393","5,1966086676","5,1968111868","5,2730934151","5,4178946362","5,4159369506","5,4133717076","5,4118190604","5,3856265785","5,4462149197","5,5080885827","5,70180989","5,684403535","5,8685679309","5,8780501784","5,9405761063","5,917348774","5,9285254991","5,9808975477","5,9625821798","6,2352921079","6,0177301691",,,
Finland,FIN,Arable land (% of land area),AG.LND.ARBL.ZS,,"8,7484815654","8,7957582324","8,8496011031","8,8958928396","8,93167865","8,9740306642","9,003578581","9,0124429561","8,5738205457","8,4480777439","8,3807741554","8,0852949867","7,9881151712","8,0284973243","8,0495091763","8,0826685052","7,940510194","7,9126038281","7,8778029482","7,777668341","7,7241537805","7,632226928","7,5885616731","7,5173183624","7,4684001445","7,418496996","7,4828457927","7,3751600512","7,422108408","7,4490298434","7,5501493811","7,4999179225","7,471026626","7,5501493811","7,0373288683","6,9713385206","6,9785613448","7,1151383827","7,1476410913","7,1837552119","7,2008273417","7,2395679438","7,2681309301","7,290784333","7,3426573427","7,4331656309","7,4211582097","7,4336952945","7,4310628496","7,4195459033","7,4056401988","7,4010332686","7,318766659",,,
Fiji,FJI,Arable land (% of land area),AG.LND.ARBL.ZS,,"4,8713738369","4,8713738369","4,7071702244","4,7071702244","4,4334975369","4,4334975369","4,324028462","3,667214012","3,667214012","3,667214012","3,667214012","3,8314176245","3,8314176245","3,8314176245","4,105090312","4,3787629995","4,6524356869","4,9261083744","4,9261083744","4,9261083744","5,1997810619","5,4734537493","5,7471264368","6,0207991242","6,5681444992","6,5681444992","7,1154898741","7,662835249","8,210180624","8,7575259989","9,3596059113","9,8522167488","9,8522167488","9,8522167488","9,8522167488","9,8522167488","9,8522167488","9,3048713738","9,3048713738","9,3048713738","9,3048713738","9,3048713738","9,3048713738","9,3048713738","9,3048713738","9,3048713738","9,2501368363","9,2501368363","9,1735084839","9,0311986864","9,0311986864","9,0311986864","9,0311986864",,,
France,FRA,Arable land (% of land area),AG.LND.ARBL.ZS,,"35,805729355","35,6669333012","35,5299635112","34,8414620338","34,3264556236","33,7183097563","33,0115456402","32,1038924988","32,0783248047","31,8080377525","31,1487564969","31,0957948448","31,2218070516","31,5541870752","31,6546315878","31,2857262869","31,5304456449","31,6911568651","31,7788175307","31,9084822652","32,0071005139","32,2353834971","32,2682562467","32,523933188","32,7321272687","32,8690970586","33,177735652","32,5312382434","32,3429504389","32,4797376024","32,5646588722","32,5931485885","32,934477305","33,0484361703","33,1888758615","33,2471336789","33,3660234565","33,4535014957","33,5176033574","33,5185164893","33,5050021367","33,5486498431","33,5219863907","33,5455451946","33,5574808787","33,4904557707","33,3951230559","33,3640150706","33,341186397","33,4279353565","33,3744066828","33,3907820316","33,4315879443",,,
Faroe Islands,FRO,Arable land (% of land area),AG.LND.ARBL.ZS,,"2,1489971347","2,1489971347","2,1489971347","2,1489971347","2,1489971347","2,1489971347","2,1489971347","2,1489971347","2,1489971347","2,1489971347","2,1489971347","2,1489971347","2,1489971347","2,1489971347","2,1489971347","2,1489971347","2,1489971347","2,1489971347","2,1489971347","2,1489971347","2,1489971347","2,1489971347","2,1489971347","2,1489971347","2,1489971347","2,1489971347","2,1489971347","2,1489971347","2,1489971347","2,1489971347","2,1489971347","2,1489971347","2,1489971347","2,1489971347","2,1489971347","2,1489971347","2,1489971347","2,1489971347","2,1489971347","2,1489971347","2,1489971347","2,1489971347","2,1489971347","2,1489971347","2,1489971347","2,1489971347","2,1489971347","2,1489971347","2,1489971347","2,1489971347","2,1489971347","2,1489971347","2,1489971347",,,
"Micronesia, Federated States of",FSM,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,5714285714","3,5714285714","3,5714285714","3,5714285714","3,5714285714","3,5714285714","3,5714285714","3,5714285714","3,5714285714","3,5714285714","3,5714285714","3,5714285714","3,5714285714","3,5714285714","3,5714285714","3,5714285714","3,5714285714","3,5714285714","2,8571428571","2,8571428571","2,8571428571","2,8571428571","2,8571428571",,,
Gabon,GAB,Arable land (% of land area),AG.LND.ARBL.ZS,,"0,3492839679","0,3880932976","0,4269026274","0,4657119572","0,5045212869","0,5433306167","0,5821399464","0,6209492762","0,659758606","0,6985679357","0,7373772655","0,7761865953","0,814995925","0,8538052548","0,9003764505","1,0012807079","1,0594947025","1,1138277642","1,1177086972","1,1254705631","1,1254705631","1,1254705631","1,1254705631","1,1254705631","1,1254705631","1,1254705631","1,1254705631","1,1254705631","1,1254705631","1,144875228","1,144875228","1,144875228","1,144875228","1,144875228","1,2613032173","1,2613032173","1,2613032173","1,2613032173","1,2613032173","1,2613032173","1,2613032173","1,2613032173","1,2613032173","1,2613032173","1,2613032173","1,2613032173","1,2613032173","1,2613032173","1,2613032173","1,2613032173","1,2613032173","1,2613032173","1,2613032173",,,
United Kingdom,GBR,Arable land (% of land area),AG.LND.ARBL.ZS,,"29,6573388997","29,9094779482","30,0706816021","30,397222337","30,3352209317","30,2732195263","30,2112181209","30,0789484562","29,6077377754","29,3555987269","29,4796015376","29,4672012566","29,2439961972","29,2109287811","28,3925102302","28,4958459058","28,6074484355","28,6694498409","28,2271731493","28,5950481544","28,5495804572","28,5743810193","28,516513041","28,6115818625","28,8926549002","28,685983549","28,6653164138","28,4627784896","27,7022279172","27,3632869012","27,1442152689","27,0904807176","25,1767040053","24,4326871409","24,5360228165","25,2056379945","26,321663291","25,8463191832","24,4574877031","24,2880171951","23,3579961146","23,9160087629","23,3910635308","24,0524118547","23,6804034225","25,1891042864","25,1519034431","24,8212292812","25,0031000703","24,6765593353","25,0568346216","25,6768486752","25,8975736783",,,
Georgia,GEO,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,4404950353","11,4404950353","11,4404950353","11,0951216002","11,2390271982","11,2965894373","11,3973233559","11,3685422363","11,4117139157","11,4404950353","11,4980572744","11,5412289538","6,5045330263","6,7635631026","6,6484386243","6,6628291841","6,6052669449","6,4757519067","5,972082314","5,7907612606","5,7562239171","6,4901424665",,,
Ghana,GHA,Arable land (% of land area),AG.LND.ARBL.ZS,,"7,4712138525","7,4712138525","7,4712138525","7,4712138525","7,4712138525","7,4712138525","7,4712138525","7,4712138525","7,4712138525","7,4712138525","7,4712138525","7,4712138525","7,4712138525","7,4712138525","7,9106970203","7,9106970203","7,9106970203","8,3501801881","8,3501801881","8,3501801881","8,3501801881","9,2291465237","9,2291465237","10,1081128593","10,5475960271","10,5475960271","10,9870791949","11,4265623627","11,4265623627","11,8660455305","12,3055286983","12,3055286983","12,3055286983","12,3055286983","13,1844950338","14,0634613694","15,8213940406","16,7003603762","16,9201019601","17,3595851279","17,8430166125","18,3747912455","18,3923705722","17,5793267118","17,5793267118","18,4582930474","18,8977762152","19,7767425508","20,2162257186","20,3041223521","20,7436055199","20,6557088863","20,6557088863",,,
Gibraltar,GIB,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Arable land (% of land area),AG.LND.ARBL.ZS,,"14,32524825","14,3211785772","14,2235064301","14,1258342829","14,0322318086","13,9345596614","13,8368875142","13,7392153671","13,6415432199","13,5479407456","13,4502685984","13,3525964512","13,2549243041","13,1613218297","13,0636496826","12,9659775354","12,8683053882","12,7706332411","12,6770307667","12,5793586196","12,4816864724","12,3840143252","12,2863421781","12,1927397037","12,0950675566","11,9973954094","11,8997232622","11,8061207879","11,7084486407","11,6107764936","11,5131043464","11,4154321993","11,3218297249","11,2241575777","11,1264854306","10,6503337132","10,1741819958","9,706169624","8,9532801563","8,7457268436","8,9532801563","9,726517988","10,0724401758","10,3776656357","11,1549731402","11,1916001953","11,3950838353","11,5985674752","11,5985674752","11,8020511151","11,8020511151","12,2090183949","12,6159856748",,,
Gambia,GMB,Arable land (% of land area),AG.LND.ARBL.ZS,,"11,9565217391","12,0553359684","12,1541501976","12,2529644269","12,3517786561","12,4505928854","12,6482213439","12,6482213439","12,8458498024","12,8458498024","13,1422924901","13,6363636364","14,1304347826","16,7984189723","16,2055335968","16,1067193676","16,7984189723","17,4901185771","16,4031620553","15,7114624506","17,8853754941","19,9604743083","18,0830039526","16,6996047431","16,6996047431","17,4901185771","18,1818181818","19,6640316206","17,8853754941","18,4782608696","19,3675889328","16,0079051383","15,9090909091","17,7865612648","18,2806324111","18,7747035573","20,256916996","19,7628458498","23,7154150198","27,6679841897","29,6442687747","27,6679841897","29,6442687747","30,6324110672","32,1146245059","28,95256917","29,9407114625","36,7588932806","42,2924901186","44,4664031621","44,4664031621","43,4782608696","43,4782608696",,,
Guinea-Bissau,GNB,Arable land (% of land area),AG.LND.ARBL.ZS,,"8,3570412518","8,3570412518","8,3570412518","8,3570412518","8,3570412518","8,3570412518","8,7126600284","8,7126600284","8,7126600284","8,7126600284","8,7126600284","8,7126600284","8,8904694168","9,0682788051","9,0682788051","9,0682788051","9,0682788051","9,0682788051","9,0682788051","9,0682788051","9,1394025605","9,6017069701","9,9573257468","10,1351351351","10,3129445235","8,8904694168","8,5348506401","8,1792318634","8,5348506401","8,8904694168","8,8904694168","8,8904694168","9,6017069701","9,9573257468","9,9573257468","9,6017069701","9,6017069701","9,2460881935","9,9573257468","10,6685633001","10,6685633001","9,9573257468","9,6017069701","9,9573257468","9,9573257468","9,9573257468","9,9573257468","9,9573257468","9,9573257468","10,6685633001","10,6685633001","10,6685633001","10,6685633001",,,
Equatorial Guinea,GNQ,Arable land (% of land area),AG.LND.ARBL.ZS,,"3,9215686275","4,0998217469","4,2780748663","4,3137254902","4,3137254902","4,4563279857","4,4563279857","4,4563279857","4,4563279857","4,4563279857","4,6345811052","4,6345811052","4,6345811052","4,6345811052","4,6345811052","4,6345811052","4,6345811052","4,6345811052","4,6345811052","4,6345811052","4,6345811052","4,6345811052","4,6345811052","4,6345811052","4,6345811052","4,6345811052","4,6345811052","4,6345811052","4,6345811052","4,6345811052","4,6345811052","4,6345811052","4,6345811052","4,6345811052","4,6345811052","4,6345811052","4,6345811052","4,6345811052","4,6345811052","4,6345811052","4,6345811052","4,6345811052","4,6345811052","4,6345811052","4,6345811052","4,6345811052","4,6345811052","4,6345811052","4,2780748663","4,2780748663","4,2780748663","4,2780748663","4,2780748663",,,
Greece,GRC,Arable land (% of land area),AG.LND.ARBL.ZS,,"21,6757176106","22,2110162917","23,7160589604","23,281613654","23,204034135","23,2350659426","23,4290147401","23,6850271528","23,4057408844","23,3514352211","23,204034135","23,1574864236","22,9402637704","22,8704422033","22,5601241272","22,4049650892","22,2498060512","22,6764934057","22,7230411171","22,5213343677","22,6920093095","22,7152831652","22,498060512","22,6687354538","22,420480993","22,3351435221","22,265321955","22,2110162917","22,4437548487","22,4903025601","22,2420480993","22,2187742436","22,0248254461","22,0015515904","21,8851823119","21,799844841","21,636927851","21,5981380915","21,4274631497","21,2645461598","21,1016291699","21,0783553142","21,0395655547","20,3956555469","20,4732350659","20,0465477114","19,9146625291","19,8293250582","19,7595034911","19,9146625291","19,7982932506","19,7051978278","19,7595034911",,,
Grenada,GRD,Arable land (% of land area),AG.LND.ARBL.ZS,,"14,7058823529","14,7058823529","14,7058823529","14,7058823529","14,7058823529","14,7058823529","14,7058823529","14,7058823529","14,7058823529","14,7058823529","14,7058823529","11,7647058824","11,7647058824","11,7647058824","11,7647058824","11,7647058824","11,7647058824","8,8235294118","8,8235294118","8,8235294118","8,8235294118","8,8235294118","8,8235294118","8,8235294118","8,8235294118","8,8235294118","5,8823529412","5,8823529412","5,8823529412","5,8823529412","5,8823529412","5,8823529412","5,8823529412","5,8823529412","5,8823529412","5,8823529412","5,8823529412","5,8823529412","2,9411764706","2,9411764706","5,8823529412","5,8823529412","5,8823529412","5,8823529412","5,8823529412","5,8823529412","5,8823529412","5,8823529412","8,8235294118","8,8235294118","8,8235294118","8,8235294118","8,8235294118",,,
Greenland,GRL,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0011706175","0,0011706175","0,0011706175","0,0011706175","0,0011706175","0,0014632719","0,0014632719","0,0017559263","0,0017559263","0,0017559263","0,0017559263","0,0020485806","0,0017054452","0,0017054452","0,0017054452","0,0019490803","0,0019490803","0,0021927153","0,0021927153","0,0021927153","0,0021927153","0,0021927153","0,0021927153","0,0021927153","0,0021927153","0,0021927153","0,0021927153","0,0021927153","0,0021927153",,,
Guatemala,GTM,Arable land (% of land area),AG.LND.ARBL.ZS,,"10,2650242628","10,2650242628","10,2650242628","10,2650242628","10,2650242628","10,2650242628","10,3583426652","10,3583426652","10,2650242628","10,2650242628","10,2650242628","10,4516610676","10,7316162747","10,9182530795","10,9182530795","11,1982082867","11,6648002986","11,6648002986","11,6554684584","11,8514371034","11,8980963046","12,1313923106","12,1313923106","12,1313923106","12,1313923106","12,1313923106","12,1313923106","12,1313923106","12,1313923106","12,1313923106","12,1313923106","12,1313923106","12,3553564763","12,6353116835","12,6446435237","12,7006345651","12,7846211273","12,8779395297","12,9712579321","13,0179171333","13,1112355356","13,2978723404","18,085106383","14,9309443822","13,0645763345","14,0537513998","14,7069802165","12,3646883165","11,7631578947","11,1616274729","10,5600970511","9,9585666293","9,3570362075",,,
Guam,GUM,Arable land (% of land area),AG.LND.ARBL.ZS,,"3,7037037037","3,7037037037","3,7037037037","3,7037037037","3,7037037037","3,7037037037","3,7037037037","3,7037037037","3,7037037037","3,7037037037","3,7037037037","3,7037037037","3,7037037037","3,7037037037","3,7037037037","3,7037037037","3,7037037037","3,7037037037","3,7037037037","3,7037037037","3,7037037037","3,7037037037","3,7037037037","3,7037037037","3,7037037037","3,7037037037","3,7037037037","3,7037037037","3,7037037037","3,7037037037","3,7037037037","3,7037037037","3,7037037037","3,7037037037","3,7037037037","3,7037037037","3,7037037037","3,7037037037","3,7037037037","3,7037037037","3,7037037037","3,7037037037","3,7037037037","3,7037037037","3,7037037037","3,7037037037","1,8518518519","1,8518518519","1,8518518519","1,8518518519","1,8518518519","1,8518518519","1,8518518519",,,
Guyana,GUY,Arable land (% of land area),AG.LND.ARBL.ZS,,"1,7792689746","1,7792689746","1,7792689746","1,7792689746","1,7792689746","1,8046871028","1,8046871028","1,8046871028","1,8046871028","1,8301052311","1,8301052311","1,8301052311","1,8402724823","1,8402724823","1,8491236982","1,9964439929","2,1437642875","2,2910845822","2,4384048768","2,4384048768","2,4384048768","2,4384048768","2,4384048768","2,4384048768","2,4384048768","2,4384048768","2,4384048768","2,4384048768","2,4384048768","2,4384048768","2,4384048768","2,4384048768","2,4384048768","2,4384048768","2,4384048768","2,4384048768","2,4384048768","2,4384048768","2,4384048768","2,286004572","2,286004572","2,286004572","2,286004572","2,286004572","2,1336042672","2,1336042672","2,1336042672","2,1336042672","2,1336042672","2,1336042672","2,1336042672","2,1336042672","2,1336042672",,,
High income,HIC,Arable land (% of land area),AG.LND.ARBL.ZS,,"11,1061173367","11,0588574959","11,1553445223","11,163618533","11,1712364494","11,1888905528","11,1830967531","11,3513695502","11,5814024879","11,5404383674","11,4367217519","11,3926103228","11,3529001374","11,3919813597","11,3848835998","11,3738118664","11,3530032979","11,4718349803","11,5114740945","11,5204400306","11,492672928","11,5578876001","11,5024931808","11,5804873995","11,4704716758","11,4642013766","11,4123519587","11,4006377928","11,4165673022","11,4149581733","11,325207793","11,4107790971","11,4129903487","11,384417836","11,1244930144","10,9265394677","10,971488869","11,0599871879","11,0343958156","11,0721815483","11,0723519536","10,8873461461","10,7853832291","10,681508276","10,6512781224","10,453165145","10,3407578791","10,3503422408","10,2735894368","10,0663918915","10,0853942333","10,2635733816","10,138087143",,,
Hong Kong,HKG,Arable land (% of land area),AG.LND.ARBL.ZS,,"12,7450980392","12,7450980392","12,7450980392","11,7647058824","11,7647058824","11,7647058824","11,7647058824","11,7647058824","11,7647058824","11,7647058824","10,7843137255","10,7843137255","10,7843137255","10,7843137255","8,9108910891","8,9108910891",8,8,8,7,7,"7,0707070707","7,0707070707","7,0707070707","7,0707070707","7,0707070707","7,0707070707","7,0707070707","6,0606060606","6,0606060606","6,0606060606","6,0606060606","6,0606060606","6,0606060606","5,7142857143","5,7142857143","4,7619047619","4,7619047619","4,7619047619","4,7619047619","4,7619047619","4,7619047619","4,7619047619","4,7619047619","4,7619047619","3,8095238095","3,8095238095","3,8095238095","3,8095238095","3,3333333333","3,3333333333","2,9523809524","2,9523809524",,,
Honduras,HND,Arable land (% of land area),AG.LND.ARBL.ZS,,"11,573867191","11,6632406828","11,7079274287","11,7347394763","11,7794262222","11,8330503173","11,8866744124","11,9045491107","11,868799714","11,8866744124","11,9134864599","12,2262936813","12,3156671731","12,3692912682","12,6284743945","12,8519081241","13,4328358209","13,4417731701","13,3523996783","13,2630261864","13,2362141389","13,191527393","13,1110912503","13,0842792028","13,0038430601","12,9680936634","12,8787201716","12,7893466798","12,9234069175","13,0664045044","13,3345249799","13,5400840111","15,0415586737","14,7466261507","14,2997586916","14,2997586916","13,584770757","13,584770757","13,1200285995","9,5450889266","9,5450889266","9,5450889266","9,5450889266","9,3842166413","9,3842166413","9,3842166413","9,3842166413","9,0982214675","9,1160961659","9,1160961659","9,1160961659","9,1160961659","9,1160961659",,,
Heavily indebted poor countries (HIPC),HPC,Arable land (% of land area),AG.LND.ARBL.ZS,,"4,9936011986","5,0329846681","5,1220277566","5,1612087404","5,2063124311","5,2311675513","5,2572375857","5,3318535678","5,3715407659","5,3843479867","5,4308184558","5,4670127755","5,4686832825","5,4468744965","5,4877484209","5,5321448949","5,5436363426","5,6166348779","5,629189411","5,6415920748","5,6325305368","5,6595632815","5,6910508605","5,7149449719","5,7883991153","5,8030291962","5,7970556684","5,8323906043","5,8556772383","5,9295363667","5,988765414","6,0488550544","6,2154557339","6,2352493728","6,393142876","6,5383299768","6,5886999786","6,6113285121","6,6585598806","6,6355263622","6,7123175815","6,8185329815","7,1076208497","7,185121805","7,3791252842","7,4024073621","7,5342436281","7,7684398375","7,8630645686","7,9725911995","8,0112216857","8,3738229308","8,1755787748",,,
Croatia,HRV,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,6776962976","18,9948130925","19,7460203899","19,9785369344","17,6134333691","17,559842801","19,4777320694","19,1021284207","15,0599177249","15,2566624933","15,3460919335","15,4534072617","15,1358112938","15,6004288778","15,7433881344","15,2251608292","15,3806290207","15,5164403145","16,16154396","16,0239456755","16,1972837741","15,6611865618",,,
