Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Colombia,COL,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,,,,,,"43,7744253063","45,1344408475","44,9121176851","45,1356904099","45,5416667793","46,0162864942","47,5849942922","46,0983187135","44,2410815438","44,5124131711","45,7806486734","44,3880643973","43,4851987217","45,7994582993","47,7440144551","47,6006129947","48,7148342871","48,9266327071","48,5344800392","48,1909580512","47,0059426313","44,6524239312","45,2793377068","45,0440266598","45,1485012361","45,3623571405","45,4320467706","49,2516414803","50,120228434","52,4909443282","53,0237497665","55,4152491699","56,9236259049","57,365436688","57,4391728205","61,6279730686","61,6606887856","61,0379079668","59,5892813021","58,9965061081","58,7655526678","58,1178294485","58,4773506095","56,9969745401","58,0363783748","57,9440431947","55,5742254311","55,88812634","56,7886389678","58,0437875401","59,1879314865",
Comoros,COM,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,,,,,,,,,,,,,,,,,,,,,"52,816737745","53,1705909837","52,412618383","50,8212530591","50,048967488","49,8133602895","49,6445680653","51,43559124","51,1505633916","50,8005087093","50,3143637806","50,9751543875","49,0490788839","48,9307535642","48,7660146604","47,1651384601","47,1661841867","47,1651982853","47,1275825525","47,1074701796","49,8638031502","47,1657727494","47,0948984339","47,094690148","47,0988661555","46,9623029108","47,3764027652","48,2828658707","44,260858182","43,9951515152","46,0843618058","47,340771622","48,56758562","49,9810237152","50,6860767935","55,6541686598",
Cape Verde,CPV,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,,,,,,,,,,,,,,,,,,,,,"64,4799058717","66,875387809","71,6106004137","70,6659359833","70,5394609308","69,0265933402","68,5492380032","63,6494930759","62,9999068302","63,031362806","55,5437587537","56,2806163982","55,8242240841","67,3356336366","56,5818576499","58,0253022437","58,6207116377","62,1119955013","62,6748466331","62,9795880292","65,3810265158","69,4201626044","70,5950151487","71,3303054474","71,9184489649","71,7877348278","72,5890097387","60,9594637405","59,7711408693","60,1876225059","61,1614505032","60,6022341005","62,1635057266","61,8288290686","62,8218966416","62,9816334495",
Costa Rica,CRI,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,,,,,,,,,,,,,,,,,,,,,,,,"53,6396230241","52,6961164614","55,040088725","54,8683593983","55,1581516684","55,4405713424","55,989464553","57,8358069934","57,1395338902","56,1787796934","57,1676995794","57,3543867785","56,8179396781","57,9551465397","57,5274761172","57,6071143524","59,3666777369","61,5174639932","62,6320614964","63,3485277798","63,4611457772","62,9143884535","63,5499837126","64,214421097","64,3713847197","65,8376010433","66,4377600732","67,4483145135","69,1479568218","70,1119176124","71,8705025877","72,1718339436","72,3246648547",
Caribbean small states,CSS,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,"60,7001091575","61,4084582266","63,6441832575","62,2032792784",,"59,8968346161","60,1239374487","59,6603401552","60,8792555873","59,9045553317","57,7214934992","58,0308108099","58,9986057895","60,2452262358","63,8568232217","63,5467219174","61,6657376468","63,4437479262","64,219949407","61,2697583087","59,6539522384","58,7058706102","58,0688420996","58,5728159045","56,8758570479","61,4847188985","61,1816921313","60,073878906","61,0595741278","62,7072295446","63,9254365623","66,8467535982",
Cuba,CUB,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,,,,,,,,,,,"68,0488682007","68,0468568048","68,0465982452","68,0475670338","68,0488781662","68,0544410834","68,0367961026","68,0453053764","68,0524084641","68,0554245226","68,0823164987","67,9484356625","68,0877929691","68,0878029081","68,0704138172","68,2195535047","67,2801840258","68,7736084695","68,0878519474","67,9851119244","67,3773760247","68,963654183","69,0972413808","72,2585266838","69,8919642753","68,3581235631","66,0528987283","65,760763305","66,3927229471","66,4704149464","63,7023692119","65,4435332264","67,4957665639","70,1196164947","72,1673428872","75,0065892006","75,2945764699","74,5354922991","74,3345789134","74,6008511823","74,4902651814","74,4753712583",,,,,
Curacao,CUW,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,,,,,,,,,,,,,,,,"59,1050637357","55,2560727219","55,8024084073","55,9526123327","56,5417611301","56,767065956","58,333329436","59,8692535903","62,0128431785","62,0308071004","64,0197015663","65,0821421752","65,0713396794","65,3239165577","66,4938635827","67,2144628564","67,0692030976","68,7163624005","69,7071490629","71,7067965001","72,7875946628","73,0443916192","74,4411374383","74,6205971624","75,8295294944","76,5863865836","76,5371845002","75,9013352434","75,9179312942","75,9580489157","76,3868699246","76,9152030271","76,5742923752","76,8525568788","79,5919485977","80,8999141146","83,2307955713","84,9283252729","86,4688394148","87,1974249484","87,169393133",
Czech Republic,CZE,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56,4190965542","56,5951326709","56,6695514227","55,4728270104","56,6392479436","57,7507915326","58,9757236388","59,4012704127","59,1526461409","60,8167096792","61,7073493727","59,828531202","59,8411304024","59,5470720963","59,5927581227","60,1733206512","61,4128727796","61,5370252164","60,6014831053","60,4819170116","60,6154513823","59,3696607422","59,705204644",
Germany,DEU,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"61,9322827687","63,0175311958","65,1707793166","65,4333576816","66,0488715403","67,0436438982","67,3942125731","67,6006840619","68,1789352199","68,0367078576","68,7354372998","69,6898531984","69,8826571122","69,5827132822","69,8436567942","69,0956742166","68,6429405314","69,0423120063","71,456156025","69,1181658228","68,6108106906","68,5119721003","68,8731501423","68,6928507472","68,8765495508",
Djibouti,DJI,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"76,1401983951","74,8896668909","75,1592533751","79,5735902811","81,2895946647","82,2596398216","81,3230777173","80,6982723022","81,1357012046","81,819864053","81,6210895297","81,1033696754","80,8109329871","80,4290147688","80,2264548187","79,7589121932","79,860415185","80,1108685662","79,2590640413",,,,,,,,,
Dominica,DMA,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,,,,,,,,,,,,,,,,,,"47,7594339623","46,7856131408","52,4574669187","48,3790176708","48,0086325289","49,0831295844","52,4997228689","53,7224332725","55,4371193121","55,2256485174","55,4490004583","54,7459432366","57,521625785","56,3757300454","57,4749607227","57,2854291417","57,8832036814","57,9929563211","59,1575457378","58,4438780256","58,7470704886","58,7703404895","58,8665627819","68,9277030906","70,220058062","70,7081605484","72,3502616482","72,1023932072","71,5801886792","71,7615110283","70,9897351215","70,4174736565","70,9745788808","71,8905616566","69,5892565719","70,3344588647","69,5082790876","69,5989538827","71,0883795734",
Denmark,DNK,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70,0904360638","70,6281088142","70,8330068952","72,0393646925","71,9485343856","71,1886958557","70,8613896274","70,7778825595","71,2817950177","71,1900650579","70,0467053852","70,7024192333","71,5565232247","72,3609510739","72,3427831097","72,4474726729","71,6089138182","72,2409624836","72,5588036294","75,8048682069","75,8225591532","75,1015635085","74,3469427096","74,976677955","75,5936464254","75,6488573614",
Dominican Republic,DOM,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,100,100,100,100,100,"50,0871080139","46,707415523","46,1580500601","47,1688090938","45,4191755442","44,6498641714","44,8011306279","46,2406045202","44,2842965833","41,4240506329","39,6533215458","44,1533671781","45,0430176914","48,0829963818","46,9047430203","47,5506230788","50,0743354192","50,7542377218","50,4473161034","49,2422463891","65,6067007881","54,8612614842","64,8893162614","55,5977495638","50,7054645607","51,5305690129","51,655039348","53,4362049015","54,9333220229","55,2920004789","56,1976996797","55,6443763773","56,9533976678","56,7643494488","57,3504036443","59,270135791","61,1295281397","60,4670503737","62,7648060883","62,712260958","62,9928548207","63,3241668904","61,8805157561","63,5052249998","65,5615709922","65,8848693399","66,1842425506","66,9328947104","66,525135101","66,0778542772","66,9104327724",
Algeria,DZA,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,,,,,,"49,3950068244","49,7571662599","47,2834497568","46,882861744","48,43836777","45,2638034304","49,1155731074","43,4511906901","39,9706873283","34,9357452823","39,368650786","35,9728895322","36,2989621619","37,507037647","36,4626553581","33,8390487957","33,7110479537","35,4872353327","36,4442354599","36,6666671262","37,4393428178","41,7063363119","40,7016336464","42,5398786586","41,4271053193","40,4724397385","36,6744961534","38,1572131487","39,2645405297","40,9788187045","39,1016082098","37,0028366272","38,2105874028","41,3196980349","39,7985160922","32,5133990169","37,4049368538","38,1659011036","36,226177828","35,2312326637","32,255031459","31,7898517893","33,7399076727","33,8617782274","38,329019477","37,1173486778","38,6718566774","39,3445012434","41,5595592312","43,25501054","47,9158941071",
East Asia & Pacific (excluding high income),EAP,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,"33,5311357045","33,6588974367","31,0261087086","29,3278755787","28,8605349556","29,5394225606","28,0621660118","29,0887174589","29,8559443511","29,5640809872","28,0062444791","27,7272684562","27,8959309415","27,1831104649","26,7944331752","25,8805533535","25,7387728172","27,1045738717","27,4107350241","25,5466605622","25,6071829095","26,156289328","26,5135362385","26,8663889636","28,7372648652","32,2114574564","32,6154019946","32,8675523291","33,646115035","35,0840884002","35,0074594987","36,6902145085","37,6327975963","36,913280199","36,7602383973","36,0924926562","35,9264514562","37,0960805506","38,4408655444","39,7200966899","40,8149979098","42,0454443738","42,9753515841","42,7788436145","42,0743100375","42,2724788884","42,6030340856","43,4464748658","43,1783642929","44,6079403391","44,5094287611","44,6061545912","45,6471305541","46,9020848964","47,9180398713","50,0435600496",
Early-demographic dividend,EAR,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,,,,,,"42,9868518667","43,605487471","43,2341376025","43,2017646167","43,1757096698","43,509415285","43,2984739877","43,3092308432","41,8561615609","40,1794270591","42,2634513425","42,7604259451","43,3629137376","44,5747920468","44,398826476","45,06763411","45,3497694238","46,5934829598","47,6069935291","47,5377538618","48,782783866","49,1737670948","48,5799130439","49,4811799836","49,2834625995","49,3125943445","50,4253457022","50,9994978851","50,7897288489","50,9394746119","51,0690671339","50,1394653748","51,0502617325","52,1441396316","52,6152372728","51,9804981155","53,324806778","52,4447489789","52,1694328424","51,812788245","51,4077043974","51,5430896803","50,5989405448","50,4268007189","53,1935191731","52,5307896762","51,7754261463","52,7936688993","53,7051112722","54,7140605023","56,9208761933",
East Asia & Pacific,EAS,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,,,,,,,,,,,"39,0340927328","39,5004249697","40,7398813047","39,9790402726","40,5238349848","41,1603214897","41,0795864757","42,1025584567","42,381138394","41,5564862128","41,8699247662","41,9916789922","42,6340339105","43,2412951294","43,82549341","45,5308080242","45,9662138318","46,5153565962","46,9647423198","47,8888281796","47,9886678567","49,1370800177","50,217097094","50,4672409959","50,9147547435","50,9559979879","51,0557100824","51,8760949813","52,8466627738","53,7634437478","54,726618347","56,1161359316","56,8318119081","56,8289305105","56,412424983","56,7623800356","56,9419030797","57,384941743","57,633711146","58,7040885535","58,1040240852","58,5560001347","59,1165475203","59,5133246711","59,7947308007",,
Europe & Central Asia (excluding high income),ECA,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37,5128837153","37,9650823989","40,3432102104","46,2319217577","46,4581197974","46,5199443703","51,4813497725","51,3992686113","52,8833385296","53,6855554835","53,8390556379","54,458660019","56,0682535426","57,8945548749","58,3668502083","56,921621073","56,7796874452","57,6309759988","58,7977228699","58,8431139073","60,8092689465","60,069863244","60,3929269951","61,5127155868","62,1386237023","62,4514099524","62,4796188998",
Europe & Central Asia,ECS,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"62,6209073146","64,0865463734","65,0004490712","65,0042026204","65,5646230875","65,98473379","66,5152899217","67,0219488247","67,539468067","67,5445814847","68,2545478203","69,0414137075","69,5314644162","69,3819274357","69,57499567","69,5031227255","69,7828989895","70,1825958743","71,9890861245","71,496417864","71,3978544917","71,7921618984","72,0672615719","72,3311985218","72,3555420117",
Ecuador,ECU,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,"44,9850402344","44,0535374413","43,4127999875","43,4406435814","43,8786469913","51,9253478764","54,0477693096","54,0066815768","51,5525678503","54,2605457131","51,1655039913","50,3904982889","50,0744052542","50,6262729346","50,1110620581","52,8759872394","52,7173712743","53,5042379353","54,2121094587","55,2381994478","56,9506101434","57,1373803337","56,1919392642","55,7045426595","51,6542163667","51,5880225303","50,9597435763","50,6415984236","47,3387381913","47,6582168168","48,700613539","48,082340328","48,9769991088","48,3071335267","50,6156883848","51,9247869255","53,4115567386","54,7022416638","57,3022660259","54,6470481741","48,0092402852","54,7093872196","56,4376950136","58,245801061","57,8385536183","56,5654114164","54,4625366656","53,9311008084","51,3736937184","55,1532159501","53,4997111255","51,0729241053","51,3512786077","51,7537084632","51,9155299717","55,8084273923",
Egypt,EGY,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,,,,,,"44,5036972949","45,1036945475","44,764114388","43,4617404373","42,4062793835","42,3954010736","42,6458475092","42,1533062394","44,7308413913","44,4365009396","44,0664556962","45,5150042006","45,7260400089","46,0259410052","43,2526222089","44,9574311635","42,1761745462","47,9872647058","50,3721840552","50,6660315074","51,4553092594","52,3998811725","52,4252537211","52,2002394453","52,345221683","51,9628729767","49,1815344995","50,1186506635","50,2141488779","50,3703203716","50,9188000628","51,1244951794","51,8305617177","52,0245736388","51,7668945568","50,1271593166","50,1121054657","48,7178612143","47,9943392468","47,9544725396","48,7934353304","47,5011447247","49,1656937223","48,8616532784","48,8213882711","48,4833167274","47,8517194024","50,0838389243","50,1232553713","49,8968073531","52,4988643873",
Euro area,EMU,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65,8492471148","66,6711640667","68,0434978033","68,2901722623","67,8771802583","68,4620750909","68,7750964567","68,9846566117","69,4921931465","69,5937294884","70,001826078","70,610893843","71,0637699486","71,1785742057","71,5755520629","71,4010394765","71,41544255","72,0138248923","73,8025212569","73,3328135119","73,2521085212","73,516477329","73,7655244366","73,9996870742","73,8139558016",
Eritrea,ERI,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"57,418761496","61,9027424371","61,3995178759","62,2705662875","61,0398430426","59,7377685503","53,4068515238","52,2596997465","66,1174125594","63,8918742751","63,7117307867","65,689664485","67,0913936404","53,8715850064","54,6252331473","54,5375895749","55,7664949832","63,0267616707",,,,,,,
Spain,ESP,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65,1222302788","64,7840878537","64,7677997732","64,9313453619","65,077615607","65,1441787007","65,3472545005","65,7108942232","65,9413070216","66,5038205704","66,5401254065","67,0640334544","67,8808249945","68,5454024288","70,4293316318","71,4361767145","72,5509570295","73,9911611676","74,4976325119","75,0690966763","74,9221601042",
Estonia,EST,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"62,3722815229","64,2005710652","64,5424412959","65,4471020136","69,0332038923","67,358251677","66,8135496324","67,0378999218","66,6843774323","67,277892562","66,7233547585","66,262313945","65,7184356257","67,7617472736","70,6197474629","68,8356063301","66,9273329461","67,5961980097","67,7134138973","67,7895274365","69,1720900672",
Ethiopia,ETH,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,,,,,,,,,,,,,,,,,,,,,,"32,6451339646","34,3235847612","33,5667611284","37,9830438431","34,9686457382","35,8143798877","36,4098180449","37,5202840016","37,8677014127","38,1760697952","31,0328936759","27,7285665948","29,8707042867","35,6965206631","35,1183302257","35,3143411667","29,2406697647","35,1335987955","38,3354749976","40,0408465188","41,5007040719","44,6221130245","46,00020188","43,8255868659","42,4988386347","41,6150618274","42,0723796478","40,6254722411","41,0982112167","45,0738517717","44,8645924988","41,7600439768","43,1881340588","43,4157229138","42,7738398284",
European Union,EUU,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66,2730955543","67,0946142021","68,132045831","68,159973544","67,5564760703","68,1022139741","68,464591024","68,8939556034","69,562782397","69,6392941769","70,1680414827","70,7814876007","71,2888750798","71,3748771895","71,7407709224","71,5706718453","71,6829615213","72,2160559521","73,8998810127","73,4223006602","73,2818759213","73,6101936181","73,8122156512","74,0465767135","73,9978778218",
Fragile and conflict affected situations,FCS,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40,6143535306","40,3685695785","42,4529389973","42,0973518444","42,3210725891","43,1809025847",,,,,,,,,
Finland,FIN,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,,,,,,,,,,,,,,,,"50,2466335306","52,2530248509","53,0168035011","53,0739193468","52,6308784343","52,3531170082","53,7416769784","54,4795904974","54,9606669015","55,5861018885","57,1253310484","58,2604276328","59,133795804","58,9212814715","58,6548988336","60,1853725153","64,0082475317","65,01520373","64,1844397316","62,9830568213","62,013618677","63,0373103363","62,5718271153","61,5290554935","61,7077919138","60,4622483221","61,646907034","62,5652779166","63,2086386425","63,6711542897","63,8479052506","62,9559727529","62,263678248","63,840338995","68,016646879","67,2955628896","68,3820854893","70,2262537917","69,997485743","70,46309017","70,606238703",
Fiji,FJI,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,,,,"33,5463258786","36,7469879518","40,8787010506","43,2904411765","44,6717817562","44,7530864198","48,3985765125","47,8981645944","53,6545749865","52,2776572668","52,6613597268","52,2533495737","52,0760667295","51,8050920812","55,9682793305","58,4447900467","56,9027457018","55,849061504","58,8654670091","58,4098755366","61,8740974073","64,5035489777","62,1874262347","59,0181537937","55,7451972267","58,7892720841","53,7434119537","55,6196440873","55,0846452113","54,6929445716","54,3335684322","53,5161027296","55,6348180584","55,8834936395","57,6878343801","58,7794394515","58,8281892691","60,6416607555","61,6071228112","61,7822709181","63,2286342924","62,2250869723","66,776809562","66,5638108582","67,9771165365","68,2096856922","68,6026640236","68,5666754325","68,5918719046","68,7200736905","68,2540719711","70,3880862419","70,6594351916",
France,FRA,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,,,,,,"56,662746065","57,1104588954","57,6808843825","58,613343977","59,4004265539","59,9376874315","60,1289171442","59,9886112172","59,9664437902","62,0097017876","62,9138853539","63,6100854434","64,2606405524","64,3675400081","64,6133191179","65,2384931859","66,1622898126","66,2162471178","66,9635899918","67,7377384648","67,8593307835","68,2475655308","68,8431027114","69,1671130672","69,5888765335","69,58534524","70,3954194288","70,8944019935","72,2682305311","72,8806133213","72,7494409483","73,3979085877","73,6554967464","73,7413790405","74,1507883919","74,3157654687","74,7456389861","75,2100895904","75,8788920912","76,1257243748","76,6213047817","77,0503380373","77,1369247336","77,6380008629","78,4923108171","78,6161660694","78,3270920001","78,4894179188","78,5338383104","78,6995710952","78,759580988",
Faroe Islands,FRO,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,9650425159","51,9164650452","50,5764527775","50,5930087391","51,9472738167","55,3854007147","56,0015858856","56,4258188825","53,7043359508","54,8540557975","58,0021133057","60,3719008264","58,2444753516","58,5408178663","59,9120879121","58,5502112004",,,
"Micronesia, Federated States of",FSM,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67,3485909288","67,5041173015","68,0947425253","64,3236105544","66,1038614717","65,2543547694","66,3912886508","67,7099394809","67,7155460769","69,6176877347","69,8498840212","71,2399678644","69,4821731749","67,9867986799","65,7162919259","65,279714645","62,6010544815","60,367278798","63,2505175983","66,7905405405","65,1890034364",
Gabon,GAB,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37,991691912","38,5149375924","38,2902261366","35,3049584919","30,2086894192","31,1818865144","33,5175349647","30,5230168446","39,5762731532","35,4309891955","29,9696648909","32,2326640298","34,7082528522","38,5507105076","44,1843225504",
United Kingdom,GBR,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69,3920722353","70,0189375055","70,6303297828","71,3346784307","70,9129693747","70,7964321319","70,9122215854","71,9112381483","73,0207439434","74,1864113117","73,7879848732","75,2127197624","75,5953165679","76,5320971434","77,3539295328","77,3346196185","77,3288454511","77,8298278187","78,1587956215","79,4571666489","79,1570263708","79,0144448462","79,1862132048","78,782806646","79,1737980491","79,9324856856",
Georgia,GEO,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,,,,,,,,,,,,,,,,,,,,,40,"39,1304347826","38,8429752066","39,837398374","38,1679389313","35,1145038168","35,9375","37,8787878788","38,2352941176","38,3458646617","35,2112676056","34,2696629213","23,1707317073","19,4311745875","23,8454384123","32,0668792506","42,1355169743","47,1436531629","49,5430568119","51,2349447556","55,7114915815","55,6019458443","55,0345914226","53,7966066178","55,6614874513","56,4650276975","62,3245462092","64,9956890662","68,7407973626","68,7306152148","69,3760333414","67,3529329736","66,9078920153","66,5726039313","66,7499059191","66,2902111459",
Ghana,GHA,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,,,,,,"28,7949921753","31,7286652079","32,0923306031","29,8804780876","25,9385665529","24,9743589744","29,0131878126","27,8662420382","26,5217391304","23,8802451674","23,4921973851","22,2070379228","21,8822843823","22,0696344701","23,6272379954","27,6374370887","35,1954586505","34,1751083651",,"36,9424716877","33,5769545254","34,7295336869","32,9438897702","33,6823019344","33,7028035347","38,0773655593","37,4579057237","37,5895127861","30,8339842055","30,3640787059","30,5541744208","29,5634033676","31,2162430107","31,5405333833","31,7105565775","32,1989884316","32,5373633041","32,5911550492","32,0040675168","31,3947307586","31,6030786554","47,599413014","49,0254422265","47,3471094358","47,4367842529","49,3646626963","47,7349896381","47,4615960024","48,1119302621","49,9275987706","51,4152697176",
Gibraltar,GIB,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,"41,4925655014","43,0057912541","42,849254052","42,0352023618","42,890600208","49,5968444989","55,2089910826","52,6066180172","53,1225588009","51,5610799716","51,2201156778","48,8580753137","45,6515428665","47,3757999689","44,1580763794","42,7791914188","42,6721820881","43,5824038622","42,1686902616","41,0808421271","36,2551907817","35,1303835113","32,6954630081","33,8322080054","33,152722598","33,0974109026","37,7149264829","42,0940969936","42,3353097871","42,8664404258",
Gambia,GMB,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55,4191604182","54,8882299484","59,5765290667","61,6954113843","57,3762677845","56,6892483336","54,7621391627","60,0145462682","59,5754341586","60,6075562021","65,1756631179","64,0437472208",
Guinea-Bissau,GNB,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,,,,,,,,,,,"31,2989812819","33,0714954553","31,7565421412","32,7235695267","33,1284114334","26,8661703559","36,3839032225","31,206513568","28,3997096233","28,5486931302","36,0575139605","29,5090160202","38,8362096774","46,112491985","44,3113912295","37,8720089961","34,9567863679","29,2048443307","27,3651560609","32,9628909511","20,5958222593","36,1287479209","39,9134367809","34,6662139785","32,847045335","32,7459387489","30,8194695356","30,0989661801","24,9422497978","28,4198956342","42,811398549","47,0914669046","40,0975842725","39,0090348804","40,6194062492","39,8788886885","42,3774523833","42,3391874539","38,6552283425","41,4446910594","39,954535291","40,3337426164","36,6889321081","42,6525838395",,,
Equatorial Guinea,GNQ,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,2692649378","16,9793746418","14,8250236836","23,0324067664","23,9338573982","21,0808319187","21,8617195597","26,2735009077","26,626939995","37,8622746699",
Greece,GRC,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70,337105296","71,8864935646","73,1890145991","73,3120478359","72,2181280623","72,9297518892","72,4356689389","72,6149699666","71,5589406853","72,7121937988","75,3886931134","73,8308521814","76,1535174719","79,0998640221","79,736674476","81,0792495291","81,0701804285","80,1263020927","79,8513648158","80,3472846173","80,1921778686",
Grenada,GRD,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,,,,,,,,,,,,,,,,,,"58,6983522398","62,2752511898","59,5710609094","62,1551003344","59,9404170804","60,5916386711","62,8140703518","63,3437767018","65,447949639","65,4651561964","62,4152820289","62,6682343523","66,5529677588","68,5970824002","66,8103774298","68,933694813","70,4581779435","70,2741338715","69,8556243059","71,347603256","69,9892677046","70,1978758212","69,2460641568","73,2533661347","74,8757727148","73,6634925168","73,4760881722","75,0041322326","70,0878455261","72,8805805482","74,0105922325","75,4145371347","77,9171285522","77,7347656961","79,2653543632","80,128493464","79,0426391694","78,1033521657","76,3740748899",
Greenland,GRL,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55,8065177545","55,715249729","56,2794187232","56,2464256589","57,296836188","57,7279725732","57,8685101202","58,3265950969","58,6969236536","59,3463612082","58,8478726455","59,2766413716","59,6759754881","59,627755097","60,8092739889",
Guam,GUM,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
