Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Chile,CHL,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,"35,2667340653","35,9430830708","37,3765239833","38,3075047884","41,7807901212","39,8907103825","40,1544401544","40,5970149254","41,6309012876","43,2352941176","41,9587628866","38,9197776013","38,0094380094","41,2425412425","49,2924428513","38,4075220934","40,4744405879","36,7290968297","36,820694499","37,869757452","37,4433876206","36,5518356716","34,7282266932","39,8934354734","40,4553585144","37,5863090521","36,9931046857","37,9781479348","43,0871994117","41,7642921978","41,4629626518","40,0833894628","38,0522082441","35,7755493037","35,5543137557","35,2901450302","40,2224710018","40,0094624402","37,4586720678","37,3391642207","32,1697862645","32,7529109682","33,0980512544","32,7187416628","35,2955584137","36,8690485389","44,9053829937","43,6950186724","38,493354572","38,023253485","39,55004421","38,7190646596","36,6388438611","34,9647991674","34,5818208178","32,8098245175",
China,CHN,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,"44,3915379906","31,9321593768","31,3113061435","33,0689738044","35,3289339411","35,092272203","37,8779054376","33,8869691227","31,1106014563","35,4194271736","40,2728429179","41,9186780089","42,7675912866","42,8270807634","42,4302436609","45,3594341175","45,037810346","46,7015384615","47,7125071357","46,9552493598","48,0578080042","45,9722841282","44,6216548182","44,2292680496","42,9319227863","42,7139544341","43,5149669436","43,3196983884","43,5258622961","42,4972496609","41,0339693423","41,4885301923","43,1164389858","46,1778029445","46,1641737343","46,7517879879","47,1054229282","47,1002948002","45,798780452","45,3609806944","45,5372501623","44,7946160625","44,4517382067","45,6239903363","45,9013891481","47,0237653542","47,5585642447","46,8610155041","46,9324962326","45,8837680839","46,3960634365","46,4006788465","45,2735120586","44,0081586656","43,1029513614","40,9274874115",
Côte d'Ivoire,CIV,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,"13,1387841022","13,8789745254","13,9819108864","14,7002064215","16,0638070918","15,9272399172","17,8855294961","18,8813802734","16,2988642896","15,4280867451","18,4936584286","19,6928011422","19,7382525136","17,7428023237","16,0893098699","17,0401440003","16,3644515031","15,1572246649","16,4796935114","17,0600028631","19,7404531716","18,5880683869","21,2881047585","21,4805447265","19,5482858397","19,7460753856","21,2824299019","22,3648453991","22,6508294924","21,7836967005","26,2672107633","24,5984633607","24,4419992902","22,7538925373","21,0398239348","20,7680000059","20,4183519189","23,6500300503","22,7777679218","21,9064612536","21,5044796603","21,2767920544","21,1038855023","21,0735210374","22,0105746296","22,8168431121","23,5321621142","23,2717153969","24,3910512867","25,0465651852","22,4082683238","24,2141497035","22,3425817135","25,9510523245","24,8037858038","25,4787105262",
Cameroon,CMR,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,"20,3007465683","20,6599715822","20,1042127174","19,4980647891","19,4337678579","18,6360824007","19,2307661819","18,8559330948","18,6172662913","17,8702128083","18,2426920031","18,9602890747","18,3932855441","15,9570426584","20,641727333","25,5960155681","29,8671047018","32,0990652273","34,721334459","37,4748173912","35,9513124373","33,588818681","30,0573239223","29,1731032476","29,6508114688","29,4507585075","29,5195838004","25,7626350411","32,2265799645","32,3077112044","31,2413925772","29,8240139525","30,7464111922","29,018784866","32,0320262957","36,0164966704","32,6052228753","32,0162582335","30,6584016009","30,5846335889","32,0082737795","33,2300326475","29,810877202","28,9743038729","29,8966316856","29,916794686","29,5774022313","30,238263427","29,8706326048","30,0674544071","28,467720523",
Congo,COG,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,"17,0278623527","18,0107513528","17,8921543505","17,7725109224","17,8021954522","18,9300393148","19,741697417","19,8630170998","19,2926045016","19,4484873431","23,9473684211","21,871469491","21,2560386473","22,1026490066","25,4080908446","32,4209245742","37,6039933444","31,6489361702","29,5007564297","36,3921647059","46,614872364","50,8953295182","52,5633802817","54,3293293293","56,5884194053","53,9142974866","32,6459898893","35,7882535864","29,9160864947","37,9790100839","40,6430446194","36,0348640562","35,5100463679","35,297987107","45,4843438251","44,8683961371","51,8427329384","56,8636128937","46,0568646205","61,2709583937","72,1526717557","65,4884538398","63,3189225141","61,1723594842","65,8644840785","71,8815211636","75,5009152526","73,2408412657","77,4136614438","71,1169461354","75,3771973378","76,6256379014","74,7676899117","72,0158973103","69,4170240553","54,6743709781",
Colombia,COL,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,"26,9157006198","26,3690986425","26,7546673375","26,6021030536","26,9367452315","28,2985548821","28,3613914002","29,3085655315","31,14053859","30,6125096916","29,8314678952","31,4844301544","30,9401546081","30,6402704681","30,256904508","32,4882621158","31,4838230327","31,7694392061","32,2854003728","34,0091932789","35,5424411761","37,3179466035","36,0040419929","37,5828144083","38,2338507493","37,8895500668","37,145677933","34,9500944611","36,0006673657","31,4331494751","31,6926798873","30,7641853587","29,3673426926","28,3717490119","28,6001503574","29,4224638168","29,3638929617","29,7618522991","31,3710018093","32,3848732535","32,792235954","33,7962340571","33,6927705156","35,4874820741","34,4973665886","34,9574764342","37,5769174306","37,7851674271","37,1303388697","35,6367268749","33,9848870489",
Comoros,COM,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,"13,1716098982","12,6308329048","14,1091189547","14,2083963197","15,3189420955","14,0699146756","12,9482889409","10,590326273","9,3808648264","8,3095428277","8,2645356524","9,366652305","11,4408583837","11,958677243","13,6171478068","11,943049348","11,9425094988","11,9412791073","11,9429608722","11,9427526221","11,2399929433","11,9426791071","11,8134594511","11,8135250781","11,8124230547","11,8131786625","11,6512312261","10,8854575558","12,4925297529","11,7850505051","11,8042586879","11,4099814444","11,3161193511","11,064692359","10,9421087693","10,7622416916",
Cape Verde,CPV,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,"16,9600476241","17,3519640696","15,8092793081","17,2772439804","17,6040500108","17,98379828","17,8194891242","18,7041627689","19,3033604966","20,7577658039","30,0655362507","30,3263772338","32,3815760822","22,5279402962","30,5591890184","28,2941295416","28,9308075312","26,2073529523","26,377903724","23,3770420275","21,7471907809","19,1640713762","19,0535136024","18,5259962999","18,218083316","19,2110778495","19,0922781267","16,2464457073","18,0052892909","18,6919140057","17,6379700405","17,3507908168","16,6392259599","17,1285152967","17,3486403316","16,2359195577",
Costa Rica,CRI,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,"32,4802443378","33,9780150272","33,1016647492","31,9292358099","31,3403232015","31,5306909475","31,5945790266","29,8923566343","29,8394633314","30,707263809","29,9016134799","29,1460716544","29,1654334593","28,6788834828","28,6940193465","28,5339823716","28,3763500456","28,223181552","28,0463372882","27,2877063145","26,7550126871","27,2911315536","26,8933728682","26,401462994","26,7610669336","26,3532101941","25,8184390879","25,3627363142","24,4550989493","23,9754832486","22,6063300062","22,1195561934","22,1865072737",
Caribbean small states,CSS,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33,2194811718","32,4444839635","32,8530919854","31,2714070196","31,9537184102","34,3530991058","33,7553070402","33,099401857","32,3247383677","28,8971630171","29,4110709371","31,8413034249","30,138771617","29,7330184024","32,9011463347","34,8242710278","35,832296162","36,4851335362","36,3767710043","37,981845951","33,0564309006","33,6070159372","34,7725821353","33,6554177889","31,9685348245","30,6462009719","28,5460191932",
Cuba,CUB,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,"18,6224570923","18,6261859143","18,6264065355","18,6217958194","18,6133809255","18,6245192818","18,6448369699","18,6275097254","18,5987538817","18,5713665555","18,6803330276","18,7465814795","18,540993212","18,4554646759","18,4352559512","19,2364184762","19,0772534123","17,5292369772","18,033553859","18,3361224207","18,6277961366","17,7273839847","17,7694565598","17,4758705329","20,5229673389","22,8752352206","24,2725049633","24,5982090486","25,0372915919","25,5278089684","27,8865791252","26,0234451488","24,5703285146","22,0837756351","20,7350725532","19,3705308031","20,2211227367","20,4940880838","20,7066124053","20,3529641525","20,5177801683","20,5255821574",,,,,
Curacao,CUW,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,2336076108","6,780073766","6,8739350214","5,6901956069","4,860608978","4,5990854096","4,6704008749",,,,
Cyprus,CYP,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,"25,1750925621","28,8409681298","30,9855745389","33,1293174792","33,2168918736","33,6446095942","32,4086717027","30,8615457218","30,087095488","29,0264697537","28,4914327367","27,5907312693","27,4969101498","27,5013762399","26,5762759915","25,9263603613","26,7394483448","25,5599600379","24,6801238164","23,2256832858","21,9790840245","21,9636243021","21,308285983","20,7124538246","19,9613764045","19,4104441984","19,2006545461","19,8954947013","20,3026349204","20,5367846745","20,4782598769","20,4714237307","21,0812270327","20,7236621692","18,1461067633","16,7111780416","14,3065860062","12,8383191915","11,2663468163","10,7200799512","10,5562249125",
Czech Republic,CZE,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38,9117434049","38,7316344719","38,9610849646","40,5320517488","39,7187076722","38,5245382769","37,5893516893","37,1802577265","37,552823624","36,3793464984","35,7074194817","37,6250421045","37,7113054139","38,1711486417","38,2368148914","37,6934852306","36,7711442058","36,7822825786","37,018735913","36,9034280276","36,6992954836","37,8929456453","37,7730328255",
Germany,DEU,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"36,8990365378","35,9202887873","33,8191215839","33,5389319001","32,9065543466","31,8617232323","31,5225636147","31,371747413","30,8087325869","30,9066396681","30,1144710726","29,3639133202","29,2503381438","29,4152581665","29,397584922","30,1241309356","30,5315827644","30,0631979051","27,8077197001","30,1625321155","30,5668516415","30,7058108703","30,1827479285","30,5304894826","30,4878039845",
Djibouti,DJI,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,5701790396","22,0483755089","21,6580420348","17,1212976402","15,1861577188","14,1462975235","15,4414991095","15,7291097761","15,3305476025","14,6988070712","14,8891983386","15,3524324855","15,6506993451","15,9891566501","16,1605443939","16,6228295789","16,6060597407","16,382369354","16,8856594255",,,,,,,,,
Dominica,DMA,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,"14,6226415094","14,0942131596","14,6502835539","20,9405871713","20,2733634164","20,4767726161","18,4015075934","18,2544772806","16,6159082766","14,5299482765","14,7727673377","16,8003257941","18,5004147411","18,6161583387","18,7352710134","20,3179847202","20,6398597568","20,280937538","21,9581369338","21,6506353607","21,85866234","22,3813756324","22,414500123","17,7495361599","17,1726067665","17,2224806751","15,2664065252","15,1313205187","15,0943396226","15,7066063884","16,3074951343","15,4941751491","13,7901689073","14,2010006767","15,4074985572","15,2723739403","14,2940721783","14,576252923","13,347337431",
Denmark,DNK,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26,1342593297","25,89308066","25,9655521282","24,8728009953","25,0484227317","25,5173451308","25,8941175214","26,1506458982","26,2013210301","26,5348452763","27,4554881671","26,580917402","26,3702968842","25,7663712632","25,7638263613","26,2048074363","27,0194604043","26,3749692463","26,4387500981","23,22316948","22,7736048388","23,3649857115","23,7218614912","23,5347883368","22,8275418375","23,2317887425",
Dominican Republic,DOM,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,"24,2284718766","28,4280936455","30,8449010821","29,5336237119","30,301065308","29,301237549","30,257756242","30,8102328128","31,0854874533","32,9390822785","35,9465774185","34,7348049253","32,7097858662","31,6420354284","32,7351681472","30,6335713276","29,8542985343","30,4098252406","31,1008958748","30,6873218055","19,9315213341","26,0339654159","22,3147251132","27,4247880806","34,3863549603","33,9582685514","35,0041607134","34,0281698252","33,8351685935","34,4101106026","33,7963886452","35,084240033","33,9830489915","34,5184420462","34,6244177961","33,4846993724","31,4085074973","32,323102308","30,8161098412","30,2997019302","29,5532266351","29,6177235417","31,0410474845","29,6946094545","27,8447738431","27,6666384219","27,8005147524","27,3293036242","28,0673621264","28,4822847212","27,302991442",
Algeria,DZA,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,"37,7287798165","41,1055815438","42,3858893638","42,2637609802","42,5314666494","45,5307272732","41,3152508099","48,1279645394","52,9895553395","57,6976231112","50,2129384285","54,1002319239","55,2309016297","53,6873457124","54,5207143065","57,6517113851","57,0538226299","56,1229844886","55,8096111678","55,8024677453","53,5647646362","48,1142441769","46,4237065298","45,2924623158","45,5338837555","48,1692912375","53,1584469294","49,7159362109","48,6383827846","48,9627455841","50,4005738209","51,2304634217","52,3070873214","46,1470193369","48,0004061838","58,6067174284","52,3994583053","52,0683311536","53,4554551007","54,8652442922","59,7319728511","60,4646529019","58,5716398271","59,4575168778","51,6047370435","53,8532128687","52,7128449598","51,2597205903","47,7922049438","45,6500487424","39,0323655196",
East Asia & Pacific (excluding high income),EAP,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,"39,7369083712","29,9413598521","29,216751457","30,6002560448","32,9495615269","32,3654138307","34,5222598572","31,506926751","29,4841973207","33,1506663457","37,2280536433","38,8359032324","40,0127266175","40,1735917781","40,6989471112","42,9652295668","42,9136722139","44,4032618682","45,3573418524","45,0806732011","46,3828823498","44,7126686121","43,1085627524","43,0545087832","41,8984390666","41,0958461476","41,545215646","41,578869318","42,0020175648","41,4227009992","40,4520482221","41,0600094511","42,1930915832","44,2159214208","44,28020277","44,8782128024","45,3690812019","45,485798167","44,5775303641","44,1598755148","44,3729877204","43,7809904176","43,3611682143","44,332597456","44,6865856489","45,6981332811","46,1963782593","45,5198755294","45,6876434959","44,6318055721","44,6337341772","44,6302816041","43,7270365774","42,6165323067","41,861553338","39,931761937",
Early-demographic dividend,EAR,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,"25,5736739845","25,7979639087","25,7298301925","29,7227122871","30,2646465127","30,6272237039","31,685722212","32,4845747375","33,4820049244","36,6115027136","35,5576362731","36,1576142675","35,5029214217","34,7286638746","36,2940243832","36,3145548279","36,1651136456","35,1676376199","34,6167684024","34,3130992892","33,1932930389","32,4911534086","33,2927928796","32,8696653035","33,6181488259","34,0662117497","33,7145444153","33,4126798368","33,5268271174","33,4733088329","33,723586306","34,6086080457","34,4010169122","33,2438522956","33,4576750398","34,8494195755","33,752211019","34,8277988493","35,2705249303","36,3885379983","37,2802656312","37,5624519145","38,3541180103","38,7303140285","35,6794589801","36,1346276219","37,2240785544","36,4156977641","35,4588360195","34,602550541","32,1710837298",
East Asia & Pacific,EAS,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,"38,7087313766","39,3253254457","39,7019238715","40,1273236462","39,7131877017","40,0894673526","40,3132795751","40,8147721249","41,4693285123","41,3347948368","42,1766858421","41,4939392376","40,4323423508","40,1789897161","39,9112300222","39,4844615164","39,6281664638","39,3495880092","39,5050253717","39,0398077746","38,6291473146","38,7630325185","38,7037883387","39,1418394686","38,5856741726","38,6435210648","38,7132922293","38,6098687951","37,8604040416","37,3530253202","37,1525211795","36,103484288","35,6316543238","36,1117799747","36,3785338336","36,6763321185","36,9158015848","36,6129328492","36,3306159097","35,4206370193","35,9693642696","35,5553755722","35,0546238511","34,7277954016","34,5753891287",,
Europe & Central Asia (excluding high income),ECA,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44,9361627604","43,2374102884","42,9079493264","40,3656851391","39,7250904369","40,5361039819","35,7019638922","35,9002823277","35,30294188","35,7879247639","35,3545662883","35,4529098393","34,0436530966","32,3010459305","32,1647094034","34,1026562271","35,1365650876","35,110841812","34,5576602333","34,5628084405","32,3620987076","33,4496659686","33,0822116176","32,334431737","31,6877563972","31,2465110341","30,8379918725",
Europe & Central Asia,ECS,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32,7086988937","31,8045901936","30,9398068791","31,0377724817","30,3256312463","29,9782175495","29,6706643126","29,440789389","29,0167468362","29,1777261283","28,5239123783","27,886040002","27,5173931989","27,7361762847","27,8800063173","28,1419423413","27,9191319046","27,5854789755","25,861996947","26,2934442233","26,347079485","26,0017442225","25,6696373153","25,4568775733","25,4217249212",
Ecuador,ECU,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,"22,2943794262","22,956568684","22,5930374196","23,2713231579","24,8067019098","15,5314139604","16,6886061452","16,1421757862","17,6309858707","18,2955128608","21,4764691404","23,0420544554","22,7067698525","22,4682229724","24,8668640823","23,9711347899","26,4221611973","26,9910877225","26,7210825603","28,0458678131","26,3127627657","26,610566074","27,4472823977","26,9044977165","29,0585815185","28,7743302102","27,1879511156","26,9967031423","29,6237333442","28,9459544056","29,8717669237","30,1834021752","31,3409752783","27,383678483","26,418508007","25,4526532361","25,1967220977","24,3878616907","24,3748584357","27,024685634","35,6533664509","31,545744825","31,3430622029","30,0980970197","31,7911969838","33,3967297761","35,6419974521","36,231704448","39,3276360449","34,3437828184","36,3198964322","38,9821824871","39,5870126243","39,0317879072","38,60069592","34,0781387856",
Egypt,EGY,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,"26,8953576009","26,9514260862","26,6793939951","27,1028438283","27,7462082499","28,1760383751","28,1882319235","26,7697125154","24,6038389378","25,0655235898","26,8987341772","26,1962700342","27,2232555452","28,6331912859","35,8400118033","36,7789078123","37,7295818551","32,4476294705","29,9901019754","29,2836017195","28,5584642138","26,8140550169","27,0801656068","28,8401833992","27,9814116009","28,6704878893","33,2444372831","33,338928863","33,0733442802","32,7550976578","32,3019737187","31,6156593599","31,2150849296","30,8617492898","30,9157445899","33,1320980654","33,3291835065","34,819939317","35,666994522","36,8694151328","36,3311883251","38,4289886106","36,7640662141","37,9144998876","37,5511377589","37,5264994573","37,6312584944","38,7790317679","38,8854740078","39,0144336545","36,3195006151",
Euro area,EMU,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31,522239082","30,8324936515","29,6504526955","29,3575112836","29,2865091372","28,7060847977","28,4835686529","28,390099276","28,0282034067","28,004863152","27,6276655836","27,1782314653","26,820307462","26,7508318111","26,5927313401","26,8862216862","26,844565379","26,3237334878","24,6868775168","25,0322326297","25,0613713306","24,7817084961","24,455447819","24,3135272624","24,5341132335",
Eritrea,ERI,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,0222767218","15,6912637829","14,2328455505","16,7900343022","20,9653888721","23,4022386712","21,064155901","22,8582569702","20,44695727","19,8594312433","21,2287335406","21,4358242798","21,3329242116","21,9193027986","19,2661500433","20,0790741918","26,8510343947","22,4443955657",,,,,,,
Spain,ESP,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,6710423474","30,4525788797","30,5454859131","30,5152163679","30,7159636173","30,7352115991","30,6433174629","30,4948855476","30,3247971306","30,0849144478","30,4346314701","30,2975695818","29,4079796064","28,9624753332","27,2300973441","26,012791023","24,9695797894","23,5204881209","22,6807168437","22,4103114069","22,5647596359",
Estonia,EST,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31,8939437182","30,4089101133","30,2986167244","28,5751474024","26,5777948712","27,8027694842","28,4483506178","28,7278427834","29,2782112556","28,8288288288","29,7752865322","30,6449849272","30,8262171003","29,4953652246","26,9363087769","27,9715309678","29,1916813933","28,75","28,7728700906","28,6323971087","27,4429878531",
Ethiopia,ETH,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,"9,2742218161","9,3435566266","8,9656429732","10,8373002963","9,6611685833","10,2630384666","11,6381804425","10,9061938156","10,9195279996","9,783153174","7,6108098453","6,2984773475","7,7565398979","8,6432269161","9,8430874668","10,3834991596","13,0364249762","12,3783701173","13,0371479703","12,2005141112","12,8578359401","13,7175460668","13,8801764666","13,8732344429","12,7988854212","12,5066630097","12,4660307271","10,9408141837","10,264775697","10,1850511859","10,4658373499","10,2568258861","11,9151456305","14,6612646016","16,2528791451",
European Union,EUU,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31,0228028285","30,3394585646","29,3842966693","29,3218178615","29,4626055405","28,9822082603","28,7129912152","28,4590287981","27,9594905747","27,9882897409","27,4602491344","27,032909179","26,6048936309","26,5175949453","26,4572770501","26,733391002","26,6215943077","26,1434243962","24,611212356","24,9618020507","25,0332978909","24,7153566359","24,4451225238","24,2993676939","24,4101043891",
Fragile and conflict affected situations,FCS,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31,653242788","33,464803245","34,2326067245","35,3133550568","35,9233964123","35,5987557818",,,,,,,,,
Finland,FIN,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,"38,9874485977","37,5008101549","37,3308107568","37,6789412046","38,2938475087","38,0550665914","37,6642507807","36,789604935","36,555125044","36,2256011166","35,0736095965","34,2777797945","34,8304555505","35,0295175512","35,2845770203","33,6073036265","30,4497812554","30,0831137239","30,8164272471","32,234837995","33,6529553456","33,0140965112","33,479763491","35,1340765579","34,9753248517","36,1568791946","35,2078104963","34,3829073765","33,8815665101","33,6060020756","33,5396634197","34,7446419671","35,0532220416","33,6958435552","29,4395887539","29,9737195942","28,8904924496","27,0402570512","27,0185483594","26,7474007361","26,8482684439",
Fiji,FJI,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,,,,"25,0266240682","26,40562249","25,3104106972","24,7242647059","25,7459505541","25,5401234568","23,9857651246","23,5642391948","21,5484569572","22,7331887202","22,1556812523","22,1680876979","22,3127624539","22,4325389586","20,7033287287","19,6111975117","21,5422119579","22,0088765806","21,2435798725","21,3200700468","19,7194087715","19,5080133842","19,4978101793","20,0850002338","21,2215775726","21,6805626295","24,1003061187","23,9689265212","24,2649365756","25,165245298","25,8842806435","25,5990189239","24,3102469588","24,0653118213","24,9786772118","24,4538382295","22,1077968374","22,2972667231","23,540276978","22,9003678789","22,0082220639","23,2469120732","19,1602928188","18,9381736429","18,1167048897","19,0931088126","19,5633956863","20,2434149131","20,537230484","19,8148593544","19,608277811","18,1639441271","18,0784449434",
France,FRA,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,"34,3894454641","34,1529874616","33,6505472241","33,0445566053","32,8818677905","32,5443999497","33,0000562606","32,3290060764","32,4098098897","31,8999690141","31,6816553995","31,2443976612","30,9093148531","30,9458156792","30,7116485165","30,7004964693","29,8692410295","29,229567239","28,9927605631","28,485036048","28,3825815337","28,1197627419","27,6850587414","27,6267656952","26,9076870174","26,9105122169","26,686090779","26,2257764502","25,1813235534","24,4346014333","24,5165364491","23,9027828831","23,7140236261","23,6087235502","23,3417392451","23,341127437","22,9095721154","22,5554745801","22,0652897075","21,8452142382","21,5057666979","21,2517022379","21,0627763234","20,6752863565","20,0431671423","19,6019171763","19,832192303","19,6915850436","19,8390016797","19,5695308121","19,5041606298",
Faroe Islands,FRO,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Federated States of",FSM,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,3301450094","7,9406632178","7,4970808173","8,7028119272","8,4843003921","8,8519641471","8,8765053621","7,3410796479","7,2219693389","6,6714869663","5,689526894","4,3985936575","3,480475382","4,001650165","7,4757663835","8,1878775495","9,2091388401","9,0484140234","7,9365079365","6,25","6,5979381443",
Gabon,GAB,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"51,9741702498","51,4721273787","51,2077116425","55,2268335941","61,4737803003","60,5819294833","61,1815866282","65,0224059524","54,2257306691","60,2928201079","66,2929486716","64,1121835103","61,6652800418","57,4999179496","51,127600782",
United Kingdom,GBR,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29,2267984686","28,6187549048","28,026163951","27,3143222718","27,6984733988","27,7694222351","27,8414593174","26,9815400084","25,9740833907","24,8709834336","25,343317368","23,9599511512","23,601633226","22,6216147806","21,7897240131","22,0277673316","22,051451454","21,5417489878","21,144015269","19,9396771447","20,1126085527","20,3066646007","20,1469534146","20,5022322795","20,1491002761","19,4154037723",
Georgia,GEO,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,"35,2380952381","35,652173913","38,0165289256","36,5853658537","35,8778625954","39,6946564885","36,71875","37,8787878788","37,5","39,0977443609","33,0985915493","37,0786516854","23,9159891599","21,9908889436","10,2897576909","15,7795375414","23,7281033146","23,6189502436","22,8938085191","22,529156196","22,3550137821","21,9714185563","24,3550586509","25,6488622253","26,421223651","26,8459672593","24,8559529373","24,3088285563","21,8712676076","21,8965683374","22,2425661594","23,8036974924","24,5015472139","24,0208845508","23,9731884185","24,520628802",
Ghana,GHA,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,"21,3615023474","20,3501094092","22,9337304542","22,9747675963","21,7861205916","21,1282051282","20,7821737153","19,8646496815","20,2173913043","19,9198491278","23,4078447912","21,4212504271","17,1717171717","12,8854400653","12,9822458611","12,3064266357","9,5385541651","6,4671791556",,"11,1538776194","17,9913831059","17,2434806198","16,3523313557","16,6006352741","16,878034955","16,8550694536","16,9825404117","17,446758051","27,7994735167","27,6580306458","26,742715895","26,5583867283","28,7314113495","28,2264263062","28,361653682","28,387293252","28,1375942693","28,1974474303","27,7574734796","27,0579518439","27,4615701862","21,2853208141","21,2374993149","20,9279266591","19,656833491","19,8071617787","26,2424487549","28,9380365614","28,7366213011","27,6764655448","27,5965470975",
Gibraltar,GIB,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,"34,5793166139","32,3408550018","33,6857716845","33,8953013192","33,3318385772","31,557281772","27,7168074932","29,4016978332","26,0039651032","29,2009805942","30,759302944","30,1054150886","32,2363963636","30,1589590532","33,4665566103","33,9926145565","33,9091705785","34,0886380668","32,7805887357","34,7610020328","39,9001012194","39,5236699195","42,3588507145","40,3052770527","44,8028893429","44,8419248606","41,7403913538","37,6685441202","37,552883815","36,9834038399",
